distance_name,drift_strength,pca,final_similarity,time_taken,avg_overhead,seed,Dataset,Model
chebyshev,0.0,False,10.81761360168457,0.3941628932952881,3.0994415283203125e-05,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
chebyshev,0.0,True,5.820024490356445,0.39624905586242676,9.059906005859375e-06,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
chebyshev,0.25,False,14.255428314208984,0.3919229507446289,1.5735626220703125e-05,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
chebyshev,0.25,True,8.637301445007324,0.39261293411254883,7.867813110351562e-06,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
chebyshev,0.5,False,14.965560913085938,0.39360594749450684,1.7881393432617188e-05,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
chebyshev,0.5,True,3.350400447845459,0.39628100395202637,9.298324584960938e-06,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
chebyshev,0.75,False,17.337549209594727,0.3983798027038574,2.002716064453125e-05,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
chebyshev,0.75,True,4.9139485359191895,0.39364075660705566,7.867813110351562e-06,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
chebyshev,1.0,False,13.039104461669922,0.3982269763946533,1.8835067749023438e-05,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
chebyshev,1.0,True,5.201895713806152,0.402921199798584,9.059906005859375e-06,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
canberra,0.0,False,904.97021484375,0.3942546844482422,2.47955322265625e-05,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
canberra,0.0,True,2.0,0.39720606803894043,1.1920928955078125e-05,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
canberra,0.25,False,958.0510864257812,0.3964107036590576,2.2172927856445312e-05,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
canberra,0.25,True,2.0,0.3932030200958252,1.0013580322265625e-05,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
canberra,0.5,False,946.7039794921875,0.3909330368041992,2.193450927734375e-05,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
canberra,0.5,True,2.0,0.39040589332580566,1.0967254638671875e-05,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
canberra,0.75,False,933.6437377929688,0.3975489139556885,2.4080276489257812e-05,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
canberra,0.75,True,2.0,0.3943660259246826,1.2159347534179688e-05,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
canberra,1.0,False,974.1824340820312,0.39370203018188477,2.384185791015625e-05,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
canberra,1.0,True,2.0,0.3964250087738037,1.0967254638671875e-05,0,yelp_review_full,EleutherAI/gpt-neo-1.3B
mahalanobis,0.0,False,176.2115888455905,14.941792964935303,10.704581260681152,0,yelp_review_full,mistralai/Mistral-7B-v0.1
mahalanobis,0.0,True,19.9350797441018,1.908972978591919,8.20159912109375e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
mahalanobis,0.25,False,181.2427177092789,12.550304651260376,10.586446046829224,0,yelp_review_full,mistralai/Mistral-7B-v0.1
mahalanobis,0.25,True,16.207291108689457,1.9090642929077148,6.389617919921875e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
mahalanobis,0.5,False,182.89524757811233,12.28487777709961,10.3733549118042,0,yelp_review_full,mistralai/Mistral-7B-v0.1
mahalanobis,0.5,True,9.32373378701298,1.897179126739502,6.29425048828125e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
mahalanobis,0.75,False,189.01180239997126,12.4251389503479,10.512002944946289,0,yelp_review_full,mistralai/Mistral-7B-v0.1
mahalanobis,0.75,True,8.377617746644646,1.9040958881378174,6.413459777832031e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
mahalanobis,1.0,False,200.3080396224289,12.30409026145935,10.386049032211304,0,yelp_review_full,mistralai/Mistral-7B-v0.1
mahalanobis,1.0,True,9.84074758104647,1.9744601249694824,6.890296936035156e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
euclidean,0.0,False,176.2115936279297,1.9603009223937988,2.47955322265625e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
euclidean,0.0,True,19.93507957458496,1.9240021705627441,8.821487426757812e-06,0,yelp_review_full,mistralai/Mistral-7B-v0.1
euclidean,0.25,False,183.98941040039062,1.9061880111694336,1.8835067749023438e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
euclidean,0.25,True,17.186168670654297,1.9308722019195557,9.059906005859375e-06,0,yelp_review_full,mistralai/Mistral-7B-v0.1
euclidean,0.5,False,185.3798828125,1.897223949432373,2.09808349609375e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
euclidean,0.5,True,11.685699462890625,1.8852801322937012,7.867813110351562e-06,0,yelp_review_full,mistralai/Mistral-7B-v0.1
euclidean,0.75,False,186.9047393798828,1.8865101337432861,1.8835067749023438e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
euclidean,0.75,True,16.70396614074707,1.879624366760254,9.059906005859375e-06,0,yelp_review_full,mistralai/Mistral-7B-v0.1
euclidean,1.0,False,185.57493591308594,1.8817849159240723,1.9073486328125e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
euclidean,1.0,True,19.659788131713867,1.891970157623291,9.059906005859375e-06,0,yelp_review_full,mistralai/Mistral-7B-v0.1
manhattan,0.0,False,7933.48828125,1.9108216762542725,1.9073486328125e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
manhattan,0.0,True,26.977642059326172,1.904134750366211,6.9141387939453125e-06,0,yelp_review_full,mistralai/Mistral-7B-v0.1
manhattan,0.25,False,7407.7412109375,1.8917250633239746,1.71661376953125e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
manhattan,0.25,True,38.32429885864258,1.9136111736297607,8.106231689453125e-06,0,yelp_review_full,mistralai/Mistral-7B-v0.1
manhattan,0.5,False,7611.19921875,1.9582901000976562,1.6927719116210938e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
manhattan,0.5,True,23.637393951416016,1.8814620971679688,7.152557373046875e-06,0,yelp_review_full,mistralai/Mistral-7B-v0.1
manhattan,0.75,False,7739.54052734375,1.8844857215881348,1.8358230590820312e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
manhattan,0.75,True,16.128278732299805,1.8955252170562744,6.9141387939453125e-06,0,yelp_review_full,mistralai/Mistral-7B-v0.1
manhattan,1.0,False,7654.892578125,1.9227278232574463,2.8133392333984375e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
manhattan,1.0,True,5.6092424392700195,1.9982309341430664,5.9604644775390625e-06,0,yelp_review_full,mistralai/Mistral-7B-v0.1
minkowski,0.0,False,66.11282348632812,1.9885871410369873,4.1961669921875e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
minkowski,0.0,True,18.434492111206055,1.985502004623413,1.4066696166992188e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
minkowski,0.25,False,75.09831237792969,1.9909172058105469,3.314018249511719e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
minkowski,0.25,True,16.290903091430664,1.9846463203430176,1.2159347534179688e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
minkowski,0.5,False,86.77923583984375,1.9374449253082275,3.0994415283203125e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
minkowski,0.5,True,14.486417770385742,1.9499578475952148,1.0967254638671875e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
minkowski,0.75,False,62.55451583862305,1.8899130821228027,3.2901763916015625e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
minkowski,0.75,True,6.901907920837402,1.9409291744232178,1.0967254638671875e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
minkowski,1.0,False,92.90478515625,1.9561009407043457,3.6716461181640625e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
minkowski,1.0,True,5.212630271911621,1.9659099578857422,1.5020370483398438e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
chebyshev,0.0,False,34.442352294921875,1.9458949565887451,2.4080276489257812e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
chebyshev,0.0,True,17.582157135009766,1.9158411026000977,7.867813110351562e-06,0,yelp_review_full,mistralai/Mistral-7B-v0.1
chebyshev,0.25,False,50.89826202392578,1.885009765625,1.811981201171875e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
chebyshev,0.25,True,24.468395233154297,1.9772460460662842,1.0013580322265625e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
chebyshev,0.5,False,67.23170471191406,1.9213759899139404,1.71661376953125e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
chebyshev,0.5,True,13.136452674865723,1.9491467475891113,8.821487426757812e-06,0,yelp_review_full,mistralai/Mistral-7B-v0.1
chebyshev,0.75,False,78.57400512695312,1.925840139389038,1.5974044799804688e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
chebyshev,0.75,True,14.406074523925781,1.9245679378509521,8.106231689453125e-06,0,yelp_review_full,mistralai/Mistral-7B-v0.1
chebyshev,1.0,False,70.55472564697266,2.0077507495880127,2.09808349609375e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
chebyshev,1.0,True,8.80258560180664,1.93526291847229,9.059906005859375e-06,0,yelp_review_full,mistralai/Mistral-7B-v0.1
canberra,0.0,False,2057.468017578125,1.977306842803955,0.00010919570922851562,0,yelp_review_full,mistralai/Mistral-7B-v0.1
canberra,0.0,True,1.999999761581421,1.9430999755859375,1.0967254638671875e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
canberra,0.25,False,1974.70654296875,1.9093751907348633,2.288818359375e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
canberra,0.25,True,2.0,1.9421601295471191,1.0967254638671875e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
canberra,0.5,False,1960.8140869140625,1.9877068996429443,2.4080276489257812e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
canberra,0.5,True,1.9999570846557617,1.8990352153778076,1.1205673217773438e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
canberra,0.75,False,1982.55029296875,1.8923821449279785,2.8848648071289062e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
canberra,0.75,True,1.9999998807907104,1.9760949611663818,1.2874603271484375e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
canberra,1.0,False,2020.771728515625,1.9315650463104248,2.5033950805664062e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
canberra,1.0,True,1.9999995231628418,1.9121081829071045,1.0967254638671875e-05,0,yelp_review_full,mistralai/Mistral-7B-v0.1
