window_time,drift_distance,threshold,drift_detected,accuracy,auc,method
2017-08-21 07:36:09.961766656,0.0445195584865165,0.056598731312276,0,0.973317079777868,0.9954568507284136,js_kll
2017-08-28 19:57:39.823730432,0.0431780370392428,0.056598731312276,0,0.9737515143357114,0.9959691165193416,js_kll
2017-09-05 01:55:46.054718208,0.0421678039655972,0.056598731312276,0,0.9687626774847872,0.9957836560567216,js_kll
2017-09-13 14:01:37.723277568,0.0437498077214097,0.056598731312276,0,0.9726250169399648,0.9964311913372632,js_kll
2017-09-22 02:41:11.360974336,0.0429486716675246,0.056598731312276,0,0.9749016415683084,0.996122140708257,js_kll
2017-09-30 17:22:12.757061120,0.0433929382873641,0.056598731312276,0,0.9742261011864176,0.995511478159087,js_kll
2017-10-09 12:10:52.014179840,0.0432634814013968,0.056598731312276,0,0.9719184555150532,0.9964949181523726,js_kll
2017-10-18 05:33:31.071549952,0.0423771172112566,0.056598731312276,0,0.9697627118644068,0.9962838814190412,js_kll
2017-10-26 10:29:49.184672256,0.0467453351145311,0.056598731312276,0,0.9689147182051628,0.9948879845193208,js_kll
2017-11-03 13:32:06.526492928,0.0458525963286788,0.056598731312276,0,0.9691182446160096,0.9957077980938176,js_kll
2017-11-12 11:16:33.610533376,0.0454915448093955,0.056598731312276,0,0.9724425325984676,0.9957261735143615,js_kll
2017-11-22 09:22:30.779576064,0.0451979605711379,0.056598731312276,0,0.9677157908955828,0.995645429134305,js_kll
2017-12-02 00:14:20.750861312,0.0443340670913345,0.056598731312276,0,0.9707673568818516,0.9954670455382516,js_kll
2017-12-10 18:38:30.163156736,0.0460369066653157,0.056598731312276,0,0.9676593451017385,0.9966062113766786,js_kll
2017-12-19 10:11:00.917120000,0.0449378427517116,0.056598731312276,0,0.9671953368578012,0.9954450084977052,js_kll
2017-12-29 04:55:25.730855936,0.0458016801388596,0.056598731312276,0,0.9712776046606152,0.9961194834746752,js_kll
2018-01-07 05:03:58.074396160,0.046835776259519,0.056598731312276,0,0.968060630667208,0.9959592016513176,js_kll
2018-01-13 01:15:01.810510336,0.0459476640170137,0.056598731312276,0,0.9721358041390504,0.9961572174932212,js_kll
2018-01-20 09:23:07.746618368,0.0446075385563907,0.056598731312276,0,0.9742830214083747,0.9965412695809917,js_kll
2018-01-28 08:00:23.843254272,0.0451572110162793,0.056598731312276,0,0.9717659834396634,0.9959328974122644,js_kll
2018-02-05 16:11:44.747650816,0.0451841646017801,0.056598731312276,0,0.9694054776219104,0.9955197725967956,js_kll
2018-02-14 04:34:46.924671744,0.0456457353195658,0.056598731312276,0,0.9728781540952638,0.9967522829056036,js_kll
2018-02-22 06:31:20.301297664,0.0439825802957959,0.056598731312276,0,0.9759491960545872,0.9965246801684146,js_kll
2018-03-02 00:39:40.729383424,0.0451075825216718,0.056598731312276,0,0.9679443459282498,0.995520898869246,js_kll
2018-03-09 23:00:57.028640000,0.0452015555047643,0.056598731312276,0,0.970496684260387,0.9955959799397816,js_kll
2018-03-18 07:01:04.328294144,0.0459512325300865,0.056598731312276,0,0.9755080069977125,0.9969361824159156,js_kll
2018-03-26 00:14:58.361884672,0.044791654561968,0.056598731312276,0,0.9726694628602354,0.9966879703312186,js_kll
2018-04-02 21:40:45.219374592,0.0459672385730472,0.056598731312276,0,0.9690931272875152,0.9959719702861554,js_kll
2018-04-10 13:53:58.238752000,0.0466643230261268,0.056598731312276,0,0.9690498716042708,0.9953859238346554,js_kll
2018-04-18 05:52:30.149701888,0.0438075439888853,0.056598731312276,0,0.9755702523957348,0.997130952215545,js_kll
2018-04-26 08:23:35.867226112,0.0456130726905589,0.056598731312276,0,0.9734453326107574,0.9968284343893812,js_kll
2018-05-04 09:15:51.821802496,0.045164411247053,0.056598731312276,0,0.9745751189666894,0.9969512466018596,js_kll
2018-05-12 21:50:43.518119424,0.045761014459737,0.056598731312276,0,0.9710693524401784,0.9950647520381928,js_kll
2018-05-21 12:17:53.595243520,0.0436690811669925,0.056598731312276,0,0.9689098250336474,0.9958844660502816,js_kll
