window_time,drift_distance,threshold,drift_detected
2015-01-11 08:09:48.506820096,0.0,22.505755645114974,0
2015-02-05 05:45:21.200667648,6.312314638683355,22.505755645114974,0
2015-02-28 16:39:17.016885504,11.737637722751671,22.505755645114974,0
2015-03-24 08:51:32.283909632,10.351976109175176,22.505755645114974,0
2015-04-19 23:55:22.089075712,10.46171016606089,22.505755645114974,0
2015-05-16 05:23:02.882852864,8.203991829701954,22.505755645114974,0
2015-06-11 17:01:20.739780864,7.04720481049619,22.505755645114974,0
2015-07-07 02:48:50.688933888,10.958022260200135,22.505755645114974,0
2015-07-30 15:34:58.859391744,11.49397157098225,22.505755645114974,0
2015-08-21 15:05:12.752964864,14.781818893791513,22.505755645114974,0
2015-09-12 21:37:22.907615744,7.320042336957691,22.505755645114974,0
2015-10-05 21:53:33.587716864,17.542058638678288,22.505755645114974,0
2015-10-26 04:25:22.448119552,7.015430651255116,22.505755645114974,0
2015-11-13 17:02:05.369004800,5.031647737842129,22.505755645114974,0
2015-12-02 07:12:01.405064960,7.30426696975195,22.505755645114974,0
2015-12-22 18:55:59.606276864,9.01846473939677,22.505755645114974,0
2016-01-10 08:06:09.746892288,10.579356047087865,22.505755645114974,0
2016-01-21 04:39:16.918586112,6.179843377463783,22.505755645114974,0
2016-02-02 02:58:14.565866496,7.380312752935298,22.505755645114974,0
2016-02-14 18:06:33.121078016,7.5129994839848795,22.505755645114974,0
2016-02-26 21:17:57.877155840,6.713073419175975,22.505755645114974,0
2016-03-09 07:50:47.186913280,8.99448851429161,22.505755645114974,0
2016-03-21 19:27:45.574640896,9.487415008766664,22.505755645114974,0
2016-04-04 14:40:47.423562496,11.508412174844926,22.505755645114974,0
2016-04-19 00:35:56.588087808,11.441896565180814,22.505755645114974,0
2016-04-29 09:06:52.916020480,10.990908293707756,22.505755645114974,0
2016-05-10 06:38:48.651970048,12.64081227929345,22.505755645114974,0
2016-05-21 10:47:31.657382656,9.609499066695356,22.505755645114974,0
2016-06-01 08:05:10.293080576,10.005489566253132,22.505755645114974,0
2016-06-11 14:38:48.016489472,12.935006047359721,22.505755645114974,0
2016-06-22 00:57:55.235603712,11.919755491469319,22.505755645114974,0
2016-07-02 07:25:22.794145280,14.296278820040577,22.505755645114974,0
2016-07-13 09:27:46.314788096,12.78615212090761,22.505755645114974,0
2016-07-22 03:46:52.547762176,12.164369989685554,22.505755645114974,0
2016-07-31 10:31:14.596140800,14.380139381474892,22.505755645114974,0
2016-08-09 22:13:06.052518912,15.09750660178292,22.505755645114974,0
2016-08-19 15:46:13.900492800,10.859302326781856,22.505755645114974,0
2016-08-29 05:53:12.757607936,20.503544150190653,22.505755645114974,0
2016-09-08 09:39:44.793902336,9.780737700779461,22.505755645114974,0
2016-09-18 06:03:33.502058752,10.874023882716394,22.505755645114974,0
2016-09-27 18:24:40.967160576,10.192152932607932,22.505755645114974,0
2016-10-07 13:41:23.872992768,12.226852135788207,22.505755645114974,0
2016-10-17 11:55:33.511858432,12.499481650051926,22.505755645114974,0
2016-10-27 01:29:41.976607488,11.491142374633062,22.505755645114974,0
2016-11-05 01:35:03.399676928,11.443525079845521,22.505755645114974,0
2016-11-14 19:01:10.739316736,13.224854501389316,22.505755645114974,0
2016-11-25 12:35:37.448248320,15.605593452941168,22.505755645114974,0
2016-12-03 15:52:34.117192704,7.646841694598951,22.505755645114974,0
2016-12-10 08:59:30.693692160,6.055847532236667,22.505755645114974,0
2016-12-17 08:49:39.525993984,9.017491947265393,22.505755645114974,0
2016-12-24 06:30:44.857579520,12.404643820588232,22.505755645114974,0
2016-12-30 03:47:24.421860352,10.112852683987462,22.505755645114974,0
2017-01-04 22:16:38.277375232,10.058052287398201,22.505755645114974,0
2017-01-10 20:56:48.223647488,7.558812119618704,22.505755645114974,0
2017-01-17 04:59:38.757997568,8.074523487107452,22.505755645114974,0
2017-01-24 02:28:52.148750848,10.916477677289883,22.505755645114974,0
2017-01-31 17:37:25.901447424,9.0073599017275,22.505755645114974,0
2017-02-08 10:39:14.659304192,7.71313271230252,22.505755645114974,0
2017-02-16 13:19:43.407748864,8.985770463021115,22.505755645114974,0
2017-02-25 01:31:15.515959808,8.988678269567027,22.505755645114974,0
2017-03-04 23:00:53.579133440,9.26924098469203,22.505755645114974,0
2017-03-12 14:57:13.493110272,7.516246945830046,22.505755645114974,0
2017-03-19 07:30:07.155601920,11.116561306834278,22.505755645114974,0
2017-03-26 15:48:53.983547904,7.5044005638987485,22.505755645114974,0
2017-04-03 09:24:18.020380928,13.397797823211043,22.505755645114974,0
2017-04-11 11:19:21.909979904,11.529419687532798,22.505755645114974,0
2017-04-19 13:38:16.158673664,10.57818280298524,22.505755645114974,0
2017-04-27 04:32:28.451162880,12.340543641529198,22.505755645114974,0
2017-05-05 05:58:39.392567040,11.289289100494264,22.505755645114974,0
2017-05-14 04:22:32.892679424,11.830594952563423,22.505755645114974,0
2017-05-21 19:24:48.956270336,16.046253966958417,22.505755645114974,0
2017-05-29 21:29:31.905385472,14.95792664977259,22.505755645114974,0
2017-06-06 21:26:11.897116160,14.924795636665117,22.505755645114974,0
2017-06-14 20:46:07.987727104,22.07867720237002,22.505755645114974,0
2017-06-22 20:00:49.528886016,12.844196899739826,22.505755645114974,0
2017-07-01 09:36:16.053435904,22.884382158941477,22.505755645114974,0
2017-07-12 14:58:14.009790208,20.682992675250304,22.505755645114974,0
2017-07-19 05:59:53.470542080,14.183439649615021,22.505755645114974,0
2017-07-24 10:00:41.826860544,13.042831132461588,22.505755645114974,0
2017-07-31 22:57:28.080697088,16.5458288592501,22.505755645114974,0
2017-08-07 12:03:09.532411648,13.848507485569202,22.505755645114974,0
2017-08-14 17:50:42.746228992,12.99874808977527,22.505755645114974,0
2017-08-21 07:36:09.961766656,11.009095834756396,22.505755645114974,0
2017-08-28 19:57:39.823730432,15.948552202745923,22.505755645114974,0
2017-09-05 01:55:46.054718208,16.790262634260912,22.505755645114974,0
2017-09-13 14:01:37.723277568,11.691991645042688,22.505755645114974,0
2017-09-22 02:41:11.360974336,11.306249341588575,22.505755645114974,0
2017-09-30 17:22:12.757061120,10.30325351258928,22.505755645114974,0
2017-10-09 12:10:52.014179840,20.190209308203652,22.505755645114974,0
