window_time,drift_distance,threshold,drift_detected
2015-01-11 08:09:48.506820096,0.0,0.04911663449713866,0
2015-02-05 05:45:21.200667648,0.0110019501298666,0.04911663449713866,0
2015-02-28 16:39:17.016885504,0.019594427198171616,0.04911663449713866,0
2015-03-24 08:51:32.283909632,0.021369706839323044,0.04911663449713866,0
2015-04-19 23:55:22.089075712,0.022480936720967293,0.04911663449713866,0
2015-05-16 05:23:02.882852864,0.018040720373392105,0.04911663449713866,0
2015-06-11 17:01:20.739780864,0.01635989360511303,0.04911663449713866,0
2015-07-07 02:48:50.688933888,0.01937204971909523,0.04911663449713866,0
2015-07-30 15:34:58.859391744,0.02198098413646221,0.04911663449713866,0
2015-08-21 15:05:12.752964864,0.026525555178523064,0.04911663449713866,0
2015-09-12 21:37:22.907615744,0.015161056071519852,0.04911663449713866,0
2015-10-05 21:53:33.587716864,0.029755452647805214,0.04911663449713866,0
2015-10-26 04:25:22.448119552,0.01401614397764206,0.04911663449713866,0
2015-11-13 17:02:05.369004800,0.008943104185163975,0.04911663449713866,0
2015-12-02 07:12:01.405064960,0.013325968757271767,0.04911663449713866,0
2015-12-22 18:55:59.606276864,0.016606979072093964,0.04911663449713866,0
2016-01-10 08:06:09.746892288,0.010366636328399181,0.04911663449713866,0
2016-01-21 04:39:16.918586112,0.010860472917556763,0.04911663449713866,0
2016-02-02 02:58:14.565866496,0.012235530652105808,0.04911663449713866,0
2016-02-14 18:06:33.121078016,0.011007477529346943,0.04911663449713866,0
2016-02-26 21:17:57.877155840,0.01210444513708353,0.04911663449713866,0
2016-03-09 07:50:47.186913280,0.020053846761584282,0.04911663449713866,0
2016-03-21 19:27:45.574640896,0.019408579915761948,0.04911663449713866,0
2016-04-04 14:40:47.423562496,0.026051489636301994,0.04911663449713866,0
2016-04-19 00:35:56.588087808,0.02622389979660511,0.04911663449713866,0
2016-04-29 09:06:52.916020480,0.025888729840517044,0.04911663449713866,0
2016-05-10 06:38:48.651970048,0.02178936079144478,0.04911663449713866,0
2016-05-21 10:47:31.657382656,0.01797894388437271,0.04911663449713866,0
2016-06-01 08:05:10.293080576,0.02474334090948105,0.04911663449713866,0
2016-06-11 14:38:48.016489472,0.030235115438699722,0.04911663449713866,0
